date,disaster_type,event_name,location,impact_area,severity_level,title,source,category,wind_speed,rainfall,casualties,damages,damages_normalized,url,scrape_time
2021-09-16,Tràn dầu,,"Quảng Bình, Hà Tĩnh, Quảng Trị","Quảng Bình, Hà Tĩnh, Quảng Trị",Không xác định,Tăng cường giải pháp bảo vệ môi trường biển,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/tang-cuong-giai-phap-bao-ve-moi-truong-bien-post610123.html,2025-12-06T14:43:42.940812
2020-12-17,Tràn dầu,,Bình Thuận,Bình Thuận,Không xác định,Khẩn cấp cứu hộ 15 thuyền viên tàu Panama gặp nạn trên vùng biển Phú Quý,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/khan-cap-cuu-ho-15-thuyen-vien-tau-panama-gap-nan-tren-vung-bien-phu-quy-post578686.html,2025-12-06T14:43:44.204032
2023-11-02,Tràn dầu,,,Không xác định,Không xác định,Ngành nước diễn tập ứng phó sự cố tràn dầu,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/nganh-nuoc-dien-tap-ung-pho-su-co-tran-dau-post712413.html,2025-12-06T14:43:44.807799
2025-02-27,Tràn dầu,,,Không xác định,Không xác định,"Hơn 100 cán bộ, chiến sĩ quân đội hành quân về thu gom dầu vón cục trôi dạt vịnh Lăng Cô",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/hon-100-can-bo-chien-si-quan-doi-hanh-quan-ve-thu-gom-dau-von-cuc-troi-dat-vinh-lang-co-post783799.html,2025-12-06T14:43:49.205397
2024-05-10,Tràn dầu,Động đất được ghi nhận tại cá,"Cà Mau, Tuyên Quang, Tây Nguyên, Miền Trung, Lai Châu","Cà Mau, Tuyên Quang, Tây Nguyên, Miền Trung, Lai Châu",Không xác định,"Người đứng đầu địa phương phải nêu cao trách nhiệm trong phòng, chống thiên tai",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,1.129 người chết,,,https://www.sggp.org.vn/nguoi-dung-dau-dia-phuong-phai-neu-cao-trach-nhiem-trong-phong-chong-thien-tai-post739257.html,2025-12-06T14:43:53.903982
2025-07-29,Tràn dầu,,,Không xác định,Không xác định,"Chìm ghe đánh cá, 2 ngư dân may mắn thoát nạn",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/chim-ghe-danh-ca-2-ngu-dan-may-man-thoat-nan-post805952.html,2025-12-06T14:43:54.542456
2021-09-30,Tràn dầu,Bão Pico,,Không xác định,Không xác định,10 năm phát triển vệ tinh “Made in Vietnam”,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/10-nam-phat-trien-ve-tinh-made-in-vietnam-post611760.html,2025-12-06T14:43:55.192665
2020-04-26,Tràn dầu,,Bình Thuận,Bình Thuận,Không xác định,Tàu vận tải Tuấn Tú 8 bị chìm tại bến cảng Quốc tế Vĩnh Tân,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/tau-van-tai-tuan-tu-8-bi-chim-tai-ben-cang-quoc-te-vinh-tan-post554142.html,2025-12-06T14:43:55.820535
2022-01-19,Tràn dầu,Núi lửa đã gây triều cường t,,Không xác định,Không xác định,Peru ứng phó sự cố tràn dầu,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/peru-ung-pho-su-co-tran-dau-post624523.html,2025-12-06T14:43:56.378954
2024-01-09,Tràn dầu,,"Quảng Nam, Quảng Ngãi, Miền Trung, Nghệ An","Quảng Nam, Quảng Ngãi, Miền Trung, Nghệ An",Không xác định,Hút cát tạo luồng nước cứu tàu hàng 15.000 tấn mắc cạn ở bờ biển giáp ranh Quảng Ngãi,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/hut-cat-tao-luong-nuoc-cuu-tau-hang-15000-tan-mac-can-o-bo-bien-giap-ranh-quang-ngai-post721971.html,2025-12-06T14:43:57.670146
2025-11-06,Tràn dầu,,"Miền Trung, Đà Nẵng, Quảng Ngãi, Kon Tum","Miền Trung, Đà Nẵng, Quảng Ngãi, Kon Tum",Không xác định,"Khẩn trương neo đậu tàu thuyền, ứng phó bão số 13",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/khan-truong-neo-dau-tau-thuyen-ung-pho-bao-so-13-post822047.html,2025-12-06T14:43:58.302222
2025-11-07,Tràn dầu,,"Khánh Hòa, Thanh Hóa, Đắk Lắk, Lâm Đồng, Quảng Trị","Khánh Hòa, Thanh Hóa, Đắk Lắk, Lâm Đồng, Quảng Trị",Không xác định,Người dân miền Trung lại trắng đêm ứng phó bão dữ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,150-300 mm,,,,https://www.sggp.org.vn/nguoi-dan-mien-trung-lai-trang-dem-ung-pho-bao-du-post822206.html,2025-12-06T14:43:58.940552
2025-06-11,Tràn dầu,,"Miền Nam, Hà Nội","Miền Nam, Hà Nội",Không xác định,Những “người lính” căng mình ngăn dầu loang,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/nhung-nguoi-linh-cang-minh-ngan-dau-loang-post798934.html,2025-12-06T14:43:59.602039
2023-02-03,Tràn dầu,,Quảng Ngãi,Quảng Ngãi,Không xác định,Hoàn tất việc hút dầu trên tàu Hoàng Gia 46 mắc cạn ở vùng biển Quảng Ngãi,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/hoan-tat-viec-hut-dau-tren-tau-hoang-gia-46-mac-can-o-vung-bien-quang-ngai-post677553.html,2025-12-06T14:44:00.864001
2025-11-07,Tràn dầu,,"Miền Nam, Biển Đông, Khánh Hòa, Miền Bắc, Miền Trung","Miền Nam, Biển Đông, Khánh Hòa, Miền Bắc, Miền Trung",Không xác định,Vụ tàu STAR BUENO mắc cạn: phải hút toàn bộ 2.200m³ dầu,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/vu-tau-star-bueno-mac-can-phai-hut-toan-bo-2200m-dau-post822292.html,2025-12-06T14:44:05.350564
2023-04-01,Tràn dầu,,Phú Yên,Phú Yên,Không xác định,Dầu loang tấp vào bãi biển Phú Yên,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/dau-loang-tap-vao-bai-bien-phu-yen-post684184.html,2025-12-06T14:44:06.579588
2024-07-13,Tràn dầu,,,Không xác định,Không xác định,Hệ thống thu gom dầu tràn trên biển,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/he-thong-thu-gom-dau-tran-tren-bien-post749101.html,2025-12-06T14:44:07.176032
2021-03-16,Tràn dầu,,Bình Thuận,Bình Thuận,Không xác định,Khẩn trương ứng phó sự cố tràn dầu tại khu vực chìm tàu chở tro nhiệt điện,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/khan-truong-ung-pho-su-co-tran-dau-tai-khu-vuc-chim-tau-cho-tro-nhiet-dien-post587192.html,2025-12-06T14:44:08.446648
2023-03-10,Tràn dầu,,,Không xác định,Không xác định,Thủ tướng yêu cầu hoàn thiện Chiến lược quốc gia phòng thủ dân sự,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/thu-tuong-yeu-cau-hoan-thien-chien-luoc-quoc-gia-phong-thu-dan-su-post681569.html,2025-12-06T14:44:09.762444
2021-08-31,Tràn dầu,,"Quảng Bình, Quảng Ninh","Quảng Bình, Quảng Ninh",Không xác định,Xuất hiện vệt dầu loang dài 2km ở Quảng Bình,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/xuat-hien-vet-dau-loang-dai-2km-o-quang-binh-post608119.html,2025-12-06T14:44:10.377932
2025-05-11,Tràn dầu,,"Tây Ninh, Vĩnh Phúc","Tây Ninh, Vĩnh Phúc",Không xác định,"Rà soát, báo cáo nguyên nhân các sự cố đường bộ, đường thủy, hàng không",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/ra-soat-bao-cao-nguyen-nhan-cac-su-co-duong-bo-duong-thuy-hang-khong-post794767.html,2025-12-06T14:44:12.902377
2020-11-14,Tràn dầu,,"Quảng Trị, Đà Nẵng, Quảng Bình, Quảng Ninh, Nam Định","Quảng Trị, Đà Nẵng, Quảng Bình, Quảng Ninh, Nam Định",Không xác định,Hàng trăm người dân đảo Cồn Cỏ di tản xuống hầm trú bão,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/hang-tram-nguoi-dan-dao-con-co-di-tan-xuong-ham-tru-bao-post575181.html,2025-12-06T14:44:13.566792
2020-12-18,Tràn dầu,,Bình Thuận,Bình Thuận,Không xác định,"Vụ tàu của Panama chìm trên biển Phú Quý: Phát hiện 2 thi thể, còn 2 thủy thủ mất tích",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/vu-tau-cua-panama-chim-tren-bien-phu-quy-phat-hien-2-thi-the-con-2-thuy-thu-mat-tich-post578739.html,2025-12-06T14:44:14.191139
2025-10-27,Tràn dầu,,"Thanh Hóa, Khánh Hòa, Đà Nẵng","Thanh Hóa, Khánh Hòa, Đà Nẵng",Không xác định,Ứng cứu thành công 6 người đi rừng mắc kẹt vì mưa lũ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/ung-cuu-thanh-cong-6-nguoi-di-rung-mac-ket-vi-mua-lu-post820203.html,2025-12-06T14:44:14.849071
2024-07-25,Tràn dầu,Bão Gaemi,Miền Trung,Miền Trung,Không xác định,"Tàu chở dầu bị lật, chìm ngoài khơi Philippines",Dân Trí,Thiên tai môi trường – con người gây ra,,,1 người mất tích,,,https://dantri.com.vn/the-gioi/tau-cho-dau-bi-lat-chim-ngoai-khoi-philippines-20240725111011429.htm,2025-12-06T14:44:52.620268
2024-06-20,Tràn dầu,,"Quảng Ninh, Vịnh Hạ Long","Quảng Ninh, Vịnh Hạ Long",Không xác định,"Diễn tập chữa cháy, ứng phó sự cố tràn dầu trên vịnh Hạ Long",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/dien-tap-chua-chay-ung-pho-su-co-tran-dau-tren-vinh-ha-long-20240620171815072.htm,2025-12-06T14:44:55.711458
2025-05-08,Tràn dầu,,,Không xác định,Không xác định,Nhiều bè cá bị ảnh hưởng sau sự cố tràn dầu ở huyện Cần Giờ,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/nhieu-be-ca-bi-anh-huong-sau-su-co-tran-dau-o-huyen-can-gio-20250508131549456.htm,2025-12-06T14:44:56.782373
2020-06-20,Tràn dầu,,Hòa Bình,Hòa Bình,Không xác định,"Sự cố tràn dầu chưa từng có khiến Nga thiệt hại 1,4 tỷ USD",Dân Trí,Thiên tai môi trường – con người gây ra,,,,1.4 tỷ đồng,1.4,https://dantri.com.vn/kinh-doanh/su-co-tran-dau-chua-tung-co-khien-nga-thiet-hai-14-ty-usd-20200620095247683.htm,2025-12-06T14:45:09.410782
2021-10-13,Tràn dầu,,,Không xác định,Không xác định,Con tàu trôi dạt trên Biển Đỏ đe dọa nguồn sống của 9 triệu người,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/the-gioi/con-tau-troi-dat-tren-bien-do-de-doa-nguon-song-cua-9-trieu-nguoi-20211013134235899.htm,2025-12-06T14:45:10.602760
2025-05-29,Tràn dầu,,Trường Sa,Trường Sa,Không xác định,TPHCM yêu cầu chủ tàu làm sạch đường bờ sau sự cố tràn dầu ở Cần Giờ,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/tphcm-yeu-cau-chu-tau-lam-sach-duong-bo-sau-su-co-tran-dau-o-can-gio-20250529093701481.htm,2025-12-06T14:45:19.558861
2025-05-04,Tràn dầu,,,Không xác định,Không xác định,Cứu rừng ngập mặn Cần Giờ trước sự cố tràn dầu,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/cuu-rung-ngap-man-can-gio-truoc-su-co-tran-dau-20250504133210217.htm,2025-12-06T14:45:24.536893
2024-06-17,Tràn dầu,,Hải Dương,Hải Dương,Không xác định,Bãi biển Singapore đen kịt vì sự cố tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/bai-bien-singapore-den-kit-vi-su-co-tran-dau-4759302.html,2025-12-06T14:43:45.734011
2021-11-25,Tràn dầu,,,Không xác định,Không xác định,Nhà máy Nhiệt điện Vĩnh Tân 4 diễn tập sự cố tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/nha-may-nhiet-dien-vinh-tan-4-dien-tap-su-co-tran-dau-4393294.html,2025-12-06T14:43:48.764107
2024-12-15,Tràn dầu,,Miền Nam,Miền Nam,Không xác định,"Tàu hàng Nga gặp nạn, gây tràn dầu ở Biển Đen",VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tau-hang-nga-gap-nan-gay-tran-dau-o-bien-den-4828118.html,2025-12-06T14:44:07.077406
2025-05-09,Tràn dầu,,"Biển Đông, Đông Nam Bộ, Đồng Nai, Nam Bộ","Biển Đông, Đông Nam Bộ, Đồng Nai, Nam Bộ",Không xác định,Cá chết hàng loạt sau sự cố tràn dầu trên sông ở Cần Giờ,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/ca-chet-hang-loat-sau-su-co-tran-dau-tren-song-o-can-gio-4883417.html,2025-12-06T14:44:47.187284
2022-01-20,Tràn dầu,Sóng thần khắp khu vực Thái Bì,"Thái Bình, Bình Dương","Thái Bình, Bình Dương",Không xác định,Peru yêu cầu bồi thường vì tràn dầu sau vụ phun trào núi lửa,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/peru-yeu-cau-boi-thuong-vi-tran-dau-sau-vu-phun-trao-nui-lua-4418578.html,2025-12-06T14:44:53.948444
2021-04-27,Tràn dầu,,,Không xác định,Không xác định,Tàu hàng gây tràn dầu ngoài khơi Trung Quốc,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tau-hang-gay-tran-dau-ngoai-khoi-trung-quoc-4269309.html,2025-12-06T14:45:02.374478
2024-07-26,Tràn dầu,Bão Gaemi,Miền Trung,Miền Trung,Không xác định,Philippines chạy đua ngăn thảm họa tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/philippines-chay-dua-ngan-tham-hoa-tran-dau-4774462.html,2025-12-06T14:45:12.977652
2022-01-18,Tràn dầu,Sóng thần nghiêm trọng,"Thái Bình, Bình Dương","Thái Bình, Bình Dương",Không xác định,Núi lửa Tonga phun trào gây ra tràn dầu Peru,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/nui-lua-tonga-phun-trao-gay-ra-tran-dau-peru-4417806.html,2025-12-06T14:45:18.550980
2021-11-11,Tràn dầu,,Quảng Trị,Quảng Trị,Nhẹ,Nguy cơ tràn dầu từ tàu hàng hỏng máy,VnExpress,Thiên tai môi trường – con người gây ra,"cấp 6, giật cấp 7",,,,,https://vnexpress.net/nguy-co-tran-dau-tu-tau-hang-hong-may-4384261.html,2025-12-06T14:45:52.899901
2025-05-11,Tràn dầu,,"Tây Ninh, Vĩnh Phúc, TP.HCM, Hòa Bình, Hà Nội","Tây Ninh, Vĩnh Phúc, TP.HCM, Hòa Bình, Hà Nội",Không xác định,"Máy bay trượt khỏi đường băng, sụt lún đường, tràn dầu... Bộ Xây dựng yêu cầu bảo đảm an toàn",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/may-bay-truot-khoi-duong-bang-sut-lun-duong-tran-dau-bo-xay-dung-yeu-cau-bao-dam-an-toan-20250511170705285.htm,2025-12-06T14:45:48.687353
2025-05-25,Tràn dầu,,,Không xác định,Không xác định,"Tàu hàng chìm ngoài khơi Ấn Độ, lo sợ tràn hóa chất cực độc ra biển",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/tau-hang-chim-ngoai-khoi-an-do-lo-so-tran-hoa-chat-cuc-doc-ra-bien-20250525211234788.htm,2025-12-06T14:45:49.586907
2025-11-02,Tràn dầu,,"Biển Đông, Trung Bộ, Bình Dương, Thái Bình, Quảng Ngãi","Biển Đông, Trung Bộ, Bình Dương, Thái Bình, Quảng Ngãi",Nhẹ,"Tàu chở 175.000 tấn quặng sắt mắc cạn ở Dung Quất, nguy cơ chìm, tràn dầu",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,"cấp 5, giật cấp 8",,,,,https://tuoitre.vn/tau-cho-175-000-tan-quang-sat-mac-can-o-dung-quat-nguy-co-chim-tran-dau-20251102161352043.htm,2025-12-06T14:45:51.464845
2025-02-25,Tràn dầu,,Miền Trung,Miền Trung,Không xác định,Hàng chục tấn dầu thô vón thành cục dạt vào bờ biển Huế,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/hang-chuc-tan-dau-tho-von-thanh-cuc-dat-vao-bo-bien-hue-20250225175321157.htm,2025-12-06T14:45:52.389495
2024-12-03,Tràn dầu,,,Không xác định,Không xác định,"Lại chìm tàu trên Biển Đỏ, lo dầu tràn hủy hoại môi trường",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/lai-chim-tau-tren-bien-do-lo-dau-tran-huy-hoai-moi-truong-2024120311590482.htm,2025-12-06T14:45:53.281328
2025-05-08,Tràn dầu,,"Tiền Giang, Long An, TP.HCM","Tiền Giang, Long An, TP.HCM",Không xác định,Hiện trạng dầu loang ở Cần Giờ 2 tuần sau vụ tàu va chạm trên sông Lòng Tàu,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/hien-trang-dau-loang-o-can-gio-2-tuan-sau-vu-tau-va-cham-tren-song-long-tau-20250508130554981.htm,2025-12-06T14:45:54.194342
2025-05-08,Tràn dầu,,TP.HCM,TP.HCM,Không xác định,"'Làm sạch' rừng phòng hộ Cần Giờ, bồi thường thiệt hại cho dân",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/lam-sach-rung-phong-ho-can-gio-boi-thuong-thiet-hai-cho-dan-20250508111543866.htm,2025-12-06T14:45:55.119111
2025-02-10,Tràn dầu,,,Không xác định,Không xác định,Nga báo động cao sau sự cố tàu hàng Trung Quốc mắc cạn tại Sakhalin,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/nga-bao-dong-cao-sau-su-co-tau-hang-trung-quoc-mac-can-tai-sakhalin-2025021010314906.htm,2025-12-06T14:45:57.883930
2025-05-07,Tràn dầu,,,Không xác định,Không xác định,Cận cảnh khu vực tràn dầu sau va chạm tàu trên sông Lòng Tàu,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/can-canh-khu-vuc-tran-dau-sau-va-cham-tau-tren-song-long-tau-20250507154249498.htm,2025-12-06T14:46:01.573965
2025-01-04,Tràn dầu,,,Không xác định,Không xác định,"Crimea trong tình trạng khẩn cấp vì dầu tràn, hơn 10.000 người dọn dẹp",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/crimea-trong-tinh-trang-khan-cap-vi-dau-tran-hon-10-000-nguoi-don-dep-20250104223346513.htm,2025-12-06T14:46:02.513738
2024-12-16,Tràn dầu,,,Không xác định,Không xác định,"Tàu chở dầu Nga 'gãy đôi', hàng ngàn tấn dầu tràn ra biển Đen",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/tau-cho-dau-nga-gay-doi-hang-ngan-tan-dau-tran-ra-bien-den-2024121608551366.htm,2025-12-06T14:46:03.424924
