date,disaster_type,location,title,source,category,wind_speed,rainfall,casualties,damages,forecast,url,scrape_time
2017-08-08,Tràn dầu,"Hải Phòng, Thanh Hóa, Nghệ An",Vụ chìm tàu chở 5.000 tấn hàng: Khẩn cấp triển khai biện pháp ứng phó sự cố tràn dầu,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/vu-chim-tau-cho-5000-tan-hang-khan-cap-trien-khai-bien-phap-ung-pho-su-co-tran-dau-20170808194501963.htm,2025-12-06T14:45:34.850617
2006-11-17,Tràn dầu,Đồng Nai,Tràn dầu trên sông Đồng Nai,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/tran-dau-tren-song-dong-nai-1163812467.htm,2025-12-06T14:45:36.261801
2019-07-02,Tràn dầu,Bình Thuận,"Khẩn trương giải cứu tàu chứa 71 tấn dầu bị chìm, nguy cơ tràn dầu ra biển",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/khan-truong-giai-cuu-tau-chua-71-tan-dau-bi-chim-nguy-co-tran-dau-ra-bien-20190702145723797.htm,2025-12-06T14:45:37.488192
2017-05-13,Tràn dầu,"Đà Nẵng, Biển Đông","Việt Nam, Hoa Kỳ cùng diễn tập ứng phó sự cố tràn dầu trên sông Hàn",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/viet-nam-hoa-ky-cung-dien-tap-ung-pho-su-co-tran-dau-tren-song-han-20170513154601542.htm,2025-12-06T14:45:38.791155
2008-04-10,Tràn dầu,,Khắc phục nhanh sự cố tràn dầu sau vụ đụng tàu,Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/thoi-su/khac-phuc-nhanh-su-co-tran-dau-sau-vu-dung-tau-1207920176.htm,2025-12-06T14:45:40.085890
2024-06-17,Tràn dầu,,Bãi biển Singapore đen kịt vì sự cố tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/bai-bien-singapore-den-kit-vi-su-co-tran-dau-4759302.html,2025-12-06T14:43:45.734011
2021-11-25,Tràn dầu,,Nhà máy Nhiệt điện Vĩnh Tân 4 diễn tập sự cố tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/nha-may-nhiet-dien-vinh-tan-4-dien-tap-su-co-tran-dau-4393294.html,2025-12-06T14:43:48.764107
2024-12-15,Tràn dầu,,"Tàu hàng Nga gặp nạn, gây tràn dầu ở Biển Đen",VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tau-hang-nga-gap-nan-gay-tran-dau-o-bien-den-4828118.html,2025-12-06T14:44:07.077406
2025-05-09,Tràn dầu,"Đồng Nai, Biển Đông",Cá chết hàng loạt sau sự cố tràn dầu trên sông ở Cần Giờ,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/ca-chet-hang-loat-sau-su-co-tran-dau-tren-song-o-can-gio-4883417.html,2025-12-06T14:44:47.187284
2020-08-18,Tràn dầu,,Mauritius bắt thuyền trưởng tàu Nhật Bản gây tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/mauritius-bat-thuyen-truong-tau-nhat-ban-gay-tran-dau-4148659.html,2025-12-06T14:44:51.154767
2022-01-20,Tràn dầu,,Peru yêu cầu bồi thường vì tràn dầu sau vụ phun trào núi lửa,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/peru-yeu-cau-boi-thuong-vi-tran-dau-sau-vu-phun-trao-nui-lua-4418578.html,2025-12-06T14:44:53.948444
2021-04-27,Tràn dầu,,Tàu hàng gây tràn dầu ngoài khơi Trung Quốc,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tau-hang-gay-tran-dau-ngoai-khoi-trung-quoc-4269309.html,2025-12-06T14:45:02.374478
2025-04-26,Tràn dầu,"Đồng Nai, Biển Đông","Tàu hàng tông nhau, gây tràn dầu ở Cần Giờ",VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tau-hang-tong-nhau-gay-tran-dau-o-can-gio-4879017.html,2025-12-06T14:45:08.845852
2025-05-06,Tràn dầu,"Đồng Nai, Biển Đông",TP HCM ứng phó khẩn cấp sự cố tràn dầu ở Cần Giờ,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tp-hcm-ung-pho-khan-cap-su-co-tran-dau-o-can-gio-4882439.html,2025-12-06T14:45:09.885705
2024-07-26,Tràn dầu,,Philippines chạy đua ngăn thảm họa tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/philippines-chay-dua-ngan-tham-hoa-tran-dau-4774462.html,2025-12-06T14:45:12.977652
2022-01-18,Tràn dầu,,Núi lửa Tonga phun trào gây ra tràn dầu Peru,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/nui-lua-tonga-phun-trao-gay-ra-tran-dau-peru-4417806.html,2025-12-06T14:45:18.550980
2023-01-11,Tràn dầu,,Tàu chiến Nhật mắc cạn gây tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/tau-chien-nhat-mac-can-gay-tran-dau-4558600.html,2025-12-06T14:45:21.385183
2020-08-08,Tràn dầu,,Mauritius ban bố tình trạng khẩn cấp vì tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/mauritius-ban-bo-tinh-trang-khan-cap-vi-tran-dau-4143551.html,2025-12-06T14:45:42.212660
2021-11-11,Tràn dầu,Quảng Trị,Nguy cơ tràn dầu từ tàu hàng hỏng máy,VnExpress,Thiên tai môi trường – con người gây ra,"cấp 6, giật cấp 7",,,,,https://vnexpress.net/nguy-co-tran-dau-tu-tau-hang-hong-may-4384261.html,2025-12-06T14:45:52.899901
2020-06-05,Tràn dầu,,Nga tuyên bố đã kiểm soát được vụ tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/nga-tuyen-bo-da-kiem-soat-duoc-vu-tran-dau-4111215.html,2025-12-06T14:45:58.299033
2025-05-03,Tràn dầu,"Đồng Nai, Biển Đông",17 ha rừng Cần Giờ bị dầu loang sau sự cố tàu hàng tông nhau,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/17-ha-rung-can-gio-bi-dau-loang-sau-su-co-tau-hang-tong-nhau-4881226.html,2025-12-06T14:46:01.300703
2019-03-04,Tràn dầu,,Những công nghệ xử lý tràn dầu,VnExpress,Thiên tai môi trường – con người gây ra,,,,,,https://vnexpress.net/nhung-cong-nghe-xu-ly-tran-dau-3889001.html,2025-12-06T14:46:02.862725
2025-04-08,Tràn dầu,"Quảng Ninh, Hải Phòng, Đà Nẵng","Tàu Hoàng An 568 cùng 19.000 lít dầu chìm trên biển Hải Phòng, sẵn sàng ứng phó sự cố nếu tràn dầu",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/tau-hoang-an-568-cung-19-000-lit-dau-chim-tren-bien-hai-phong-san-sang-ung-pho-su-co-neu-tran-dau-20250408111102422.htm,2025-12-06T14:45:46.821989
2025-05-11,Tràn dầu,"Hà Nội, Tây Ninh","Máy bay trượt khỏi đường băng, sụt lún đường, tràn dầu... Bộ Xây dựng yêu cầu bảo đảm an toàn",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/may-bay-truot-khoi-duong-bang-sut-lun-duong-tran-dau-bo-xay-dung-yeu-cau-bao-dam-an-toan-20250511170705285.htm,2025-12-06T14:45:48.687353
2025-05-25,Tràn dầu,,"Tàu hàng chìm ngoài khơi Ấn Độ, lo sợ tràn hóa chất cực độc ra biển",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/tau-hang-chim-ngoai-khoi-an-do-lo-so-tran-hoa-chat-cuc-doc-ra-bien-20250525211234788.htm,2025-12-06T14:45:49.586907
2025-11-02,Tràn dầu,"Quảng Ngãi, Biển Đông","Tàu chở 175.000 tấn quặng sắt mắc cạn ở Dung Quất, nguy cơ chìm, tràn dầu",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,"cấp 5-6, giật cấp 8",,,,"Cơ quan chức năng dự báo trận bão này cực kỳ nguy hiểm, sẽ tiếp cận gần bờ biển Nam Trung Bộ tới Trung Bộ vào khoảng thời gian tối 6-11 và sáng ngày 7-11 với cấp độ 13, giật cấp 15-16",https://tuoitre.vn/tau-cho-175-000-tan-quang-sat-mac-can-o-dung-quat-nguy-co-chim-tran-dau-20251102161352043.htm,2025-12-06T14:45:51.464845
2025-02-25,Tràn dầu,,Hàng chục tấn dầu thô vón thành cục dạt vào bờ biển Huế,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/hang-chuc-tan-dau-tho-von-thanh-cuc-dat-vao-bo-bien-hue-20250225175321157.htm,2025-12-06T14:45:52.389495
2024-12-03,Tràn dầu,,"Lại chìm tàu trên Biển Đỏ, lo dầu tràn hủy hoại môi trường",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/lai-chim-tau-tren-bien-do-lo-dau-tran-huy-hoai-moi-truong-2024120311590482.htm,2025-12-06T14:45:53.281328
2025-05-08,Tràn dầu,,Hiện trạng dầu loang ở Cần Giờ 2 tuần sau vụ tàu va chạm trên sông Lòng Tàu,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/hien-trang-dau-loang-o-can-gio-2-tuan-sau-vu-tau-va-cham-tren-song-long-tau-20250508130554981.htm,2025-12-06T14:45:54.194342
2025-05-08,Tràn dầu,,"'Làm sạch' rừng phòng hộ Cần Giờ, bồi thường thiệt hại cho dân",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/lam-sach-rung-phong-ho-can-gio-boi-thuong-thiet-hai-cho-dan-20250508111543866.htm,2025-12-06T14:45:55.119111
2025-05-04,Tràn dầu,Đà Nẵng,Điểm tin 8h: Tăng cường xử lý tràn dầu tại Cần Giờ; Chuyến bay đến Đà Nẵng tăng mạnh dịp lễ 30-4,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/diem-tin-8h-tang-cuong-xu-ly-tran-dau-tai-can-gio-chuyen-bay-den-da-nang-tang-manh-dip-le-30-4-20250504061440933.htm,2025-12-06T14:45:56.062539
2025-02-10,Tràn dầu,,Nga báo động cao sau sự cố tàu hàng Trung Quốc mắc cạn tại Sakhalin,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/nga-bao-dong-cao-sau-su-co-tau-hang-trung-quoc-mac-can-tai-sakhalin-2025021010314906.htm,2025-12-06T14:45:57.883930
2025-05-16,Tràn dầu,,"Đã tách xong 2 tàu va chạm trên sông Lòng Tàu, tiếp tục xử lý sự cố tràn dầu",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/da-tach-xong-2-tau-va-cham-tren-song-long-tau-tiep-tuc-xu-ly-su-co-tran-dau-20250516091022527.htm,2025-12-06T14:45:59.696961
2025-04-26,Tràn dầu,,"Hai tàu hàng va chạm trên sông Lòng Tàu, Cần Giờ, dầu tràn xuống sông",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/hai-tau-hang-va-cham-tren-song-long-tau-can-gio-dau-tran-xuong-song-20250426112019175.htm,2025-12-06T14:46:00.619050
2025-05-07,Tràn dầu,,Cận cảnh khu vực tràn dầu sau va chạm tàu trên sông Lòng Tàu,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/can-canh-khu-vuc-tran-dau-sau-va-cham-tau-tren-song-long-tau-20250507154249498.htm,2025-12-06T14:46:01.573965
2025-01-04,Tràn dầu,,"Crimea trong tình trạng khẩn cấp vì dầu tràn, hơn 10.000 người dọn dẹp",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/crimea-trong-tinh-trang-khan-cap-vi-dau-tran-hon-10-000-nguoi-don-dep-20250104223346513.htm,2025-12-06T14:46:02.513738
2024-12-16,Tràn dầu,,"Tàu chở dầu Nga 'gãy đôi', hàng ngàn tấn dầu tràn ra biển Đen",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/tau-cho-dau-nga-gay-doi-hang-ngan-tan-dau-tran-ra-bien-den-2024121608551366.htm,2025-12-06T14:46:03.424924
2025-05-06,Tràn dầu,Đồng Nai,Bộ Xây dựng đề nghị TP.HCM phải có phương án riêng ứng phó tràn dầu ở Cần Giờ,Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,,https://tuoitre.vn/bo-xay-dung-de-nghi-tp-hcm-phai-co-phuong-an-rieng-ung-pho-tran-dau-o-can-gio-2025050620510596.htm,2025-12-06T14:46:04.354433
2025-12-03,Tràn dầu,Đà Nẵng,BĐBP TP Đà Nẵng tập huấn nâng cao năng lực ứng phó sự cố tràn dầu,Quân Đội Nhân Dân,Thiên tai môi trường – con người gây ra,,,,,,https://www.qdnd.vn/quoc-phong-an-ninh/tin-tuc/bo-doi-bien-phong-da-nang-tap-huan-nang-cao-nang-luc-ung-pho-su-co-tran-dau-1015070,2025-12-06T14:46:27.784783
2025-04-26,Tràn dầu,,"TP HCM: Hai tàu hàng va chạm, gây tràn dầu ở Cần Giờ",Người Lao Động,Thiên tai môi trường – con người gây ra,,,,,,https://nld.com.vn/tp-hcm-hai-tau-hang-va-cham-gay-tran-dau-o-can-gio-19625042615521302.htm,2025-12-06T14:46:07.367567
2025-05-08,Tràn dầu,,TP HCM: Hiện trường sự cố hai tàu hàng va chạm gây tràn dầu,Người Lao Động,Thiên tai môi trường – con người gây ra,,,,,,https://nld.com.vn/tp-hcm-hien-truong-su-co-hai-tau-hang-va-cham-gay-tran-dau-19625050812261581.htm,2025-12-06T14:47:08.887311
2018-04-09,"Sự cố hóa chất, phóng xạ","Đồng Nai, Biển Đông",Chủ động ứng phó trước mùa mưa bão,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,"Năm 2017, Việt Nam đạt kỷ lục lịch sử về số trận bão xuất hiện trên biển Đông với 16 cơn bão và 6 áp thấp nhiệt đới, vượt quá dự báo Trung tâm Dự báo khí tượng - thủy văn quốc gia chỉ có khoảng 10 - 11 cơn bão hoạt động mỗi năm",https://www.sggp.org.vn/chu-dong-ung-pho-truoc-mua-mua-bao-post472940.html,2025-12-06T14:47:26.452009
2011-04-20,"Sự cố hóa chất, phóng xạ",,Nhật Bản bào chế bột loại bỏ chất phóng xạ trong nước,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/nhat-ban-bao-che-bot-loai-bo-chat-phong-xa-trong-nuoc-post236125.html,2025-12-06T14:47:27.075375
2020-08-02,"Sự cố hóa chất, phóng xạ",Quảng Nam,Phun hóa chất khử trùng tại phố cổ Hội An,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/phun-hoa-chat-khu-trung-tai-pho-co-hoi-an-post563772.html,2025-12-06T14:47:28.381269
2019-09-19,"Sự cố hóa chất, phóng xạ",,Tăng cường quản lý sản xuất và sử dụng hóa chất,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/tang-cuong-quan-ly-san-xuat-va-su-dung-hoa-chat-post531376.html,2025-12-06T14:47:29.038451
2011-03-16,"Sự cố hóa chất, phóng xạ",,Nhật Bản: Cháy tiếp tại nhà máy điện hạt nhân Fukushima,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/nhat-ban-chay-tiep-tai-nha-may-dien-hat-nhan-fukushima-post161338.html,2025-12-06T14:47:29.669342
2011-03-12,"Sự cố hóa chất, phóng xạ",,Nhật Bản: Hơn 1.800 người chết và mất tích sau vụ động đất,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/nhat-ban-hon-1800-nguoi-chet-va-mat-tich-sau-vu-dong-dat-post332226.html,2025-12-06T14:47:30.316604
2009-03-12,"Sự cố hóa chất, phóng xạ",,"Cơ sở sản xuất, kinh doanh, dịch vụ tập trung thì cần phải đảm bảo các yêu cầu gì về môi trường?",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/co-so-san-xuat-kinh-doanh-dich-vu-tap-trung-thi-can-phai-dam-bao-cac-yeu-cau-gi-ve-moi-truong-post355056.html,2025-12-06T14:47:30.947376
2020-08-03,"Sự cố hóa chất, phóng xạ",Đà Nẵng,"Quân đội tiến hành khử khuẩn quận Sơn Trà, TP Đà Nẵng",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/quan-doi-tien-hanh-khu-khuan-quan-son-tra-tp-da-nang-post563906.html,2025-12-06T14:47:31.623467
2011-03-17,"Sự cố hóa chất, phóng xạ",,Thế giới hỗ trợ Nhật Bản đối phó với phóng xạ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/the-gioi-ho-tro-nhat-ban-doi-pho-voi-phong-xa-post161354.html,2025-12-06T14:47:32.277155
2009-12-02,"Sự cố hóa chất, phóng xạ",Hải Phòng,Đừng thờ ơ với nguy cơ bức xạ không an toàn,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/dung-tho-o-voi-nguy-co-buc-xa-khong-an-toan-post346827.html,2025-12-06T14:47:32.923756
2007-09-25,"Sự cố hóa chất, phóng xạ",,Giải thưởng môi trường đầu tiên dành cho doanh nghiệp,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/giai-thuong-moi-truong-dau-tien-danh-cho-doanh-nghiep-post300244.html,2025-12-06T14:47:33.891496
2015-09-08,"Sự cố hóa chất, phóng xạ",,TPHCM: Tuyệt đối không để cơ sở hóa chất hoạt động trái phép trong các khu dân cư,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/tphcm-tuyet-doi-khong-de-co-so-hoa-chat-hoat-dong-trai-phep-trong-cac-khu-dan-cu-post171240.html,2025-12-06T14:47:34.534921
2011-03-12,"Sự cố hóa chất, phóng xạ",,Nhật Bản: Hơn 1.800 người chết và mất tích sau vụ động đất,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/nhat-ban-hon-1800-nguoi-chet-va-mat-tich-sau-vu-dong-dat-post161203.html,2025-12-06T14:47:35.802235
2017-09-07,"Sự cố hóa chất, phóng xạ",,"Nâng cao ý thức, cháy nổ sẽ giảm",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,32 người chết,375 tỷ đồng,,https://www.sggp.org.vn/nang-cao-y-thuc-chay-no-se-giam-post447429.html,2025-12-06T14:47:37.106785
2011-03-18,"Sự cố hóa chất, phóng xạ","Hà Nội, Ninh Thuận",Việt Nam Không ảnh hưởng bụi phóng xạ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/viet-nam-khong-anh-huong-bui-phong-xa-post132268.html,2025-12-06T14:47:38.352528
2012-03-10,"Sự cố hóa chất, phóng xạ",Hà Nội,Một năm sau thảm họa động đất sóng thần tại Nhật Bản - Bài 2: Câu hỏi lớn về điện hạt nhân,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,88.000 tỷ đồng,,https://www.sggp.org.vn/mot-nam-sau-tham-hoa-dong-dat-song-than-tai-nhat-ban-bai-2-cau-hoi-lon-ve-dien-hat-nhan-post227078.html,2025-12-06T14:47:39.000898
2011-03-14,"Sự cố hóa chất, phóng xạ",,Chernobyl tái diễn?,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,cấp 160,,,,,https://www.sggp.org.vn/chernobyl-tai-dien-post161250.html,2025-12-06T14:47:39.605538
2005-08-16,"Sự cố hóa chất, phóng xạ",,Bùng nổ kỹ thuật an ninh dân sự,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/bung-no-ky-thuat-an-ninh-dan-su-post121539.html,2025-12-06T14:47:41.496058
2008-09-12,"Sự cố hóa chất, phóng xạ",,Tiêu chí giải thưởng Doanh nghiệp xanh,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,,https://www.sggp.org.vn/tieu-chi-giai-thuong-doanh-nghiep-xanh-post14945.html,2025-12-06T14:47:42.101338
2025-06-21,"Sự cố hóa chất, phóng xạ",,"Lò cyclotron duy nhất phía Nam ""đóng cửa"", bệnh nhân ảnh hưởng ra sao?",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/suc-khoe/lo-cyclotron-duy-nhat-phia-nam-dong-cua-benh-nhan-anh-huong-ra-sao-20250621121135404.htm,2025-12-06T14:47:39.680896
2025-11-14,"Sự cố hóa chất, phóng xạ",,"Thuyền cổ dưới ao cá ở Bắc Ninh: Từ 2.000 năm trước, hiếm có trên thế giới",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,,https://dantri.com.vn/doi-song/thuyen-co-duoi-ao-ca-o-bac-ninh-tu-2000-nam-truoc-hiem-co-tren-the-gioi-20251114141317058.htm,2025-12-06T14:47:40.924980
